,customer_email,current_year,last_year
558,cjjgvfrwyt@gmail.com,42.22,124.75
559, qiowesrkci@gmail.com,207.23,125.72
560,twezrqkkly@gmail.com,74.74,239.07
561,tkhrnmdigo@gmail.com,148.16,218.98
562,dexelrfgbw@gmail.com,181.66,55.34
563,piekaddqsq@gmail.com,74.85,95.68
564, vursvogupk@gmail.com,92.79,79.05
565, ppktxfxurb@gmail.com,134.69,217.99
566,chngohnaal@gmail.com,186.79,94.1
567, qrkenqbivv@gmail.com,133.55,97.59
568, lgzaysanzn@gmail.com,168.89,199.24
569,pbbvwvkoud@gmail.com,96.01,187.15
570,ijpicmuzaj@gmail.com,29.41,55.41
571, xasahonuph@gmail.com,177.29,243.85
572,skaclhxtvp@gmail.com,130.16,57.14
573,xoebkoojvn@gmail.com,140.85,69.38
574,gcflanwikv@gmail.com,207.52,20.5
575, wkoprspfud@gmail.com,245.69,39.62
576,msbvzhdhlq@gmail.com,225.48,13.63
577, uxmrpqiufo@gmail.com,73.82,59.02
578, kfztupdrjz@gmail.com,138.03,211.85
579, pdlmrnibdt@gmail.com,224.03,35.62
580, llxkarzfxz@gmail.com,127.04,171.83
581,ahjndilror@gmail.com,8.24,112.15
582,nalhxgkiyf@gmail.com,15.57,194.79
583,ihnflcancf@gmail.com,125.27,205.94
584, ojwzcyulgz@gmail.com,122.95,45.61
585, cytiucipmk@gmail.com,62.6,197.99
586, ttiacnpojd@gmail.com,108.23,221.95
587,iktgdzycyr@gmail.com,87.98,1.93
588,yoazxxsvpi@gmail.com,30.15,176.65
589,goalahmqxx@gmail.com,193.46,142.03
590,vrharffsac@gmail.com,178.28,199.23
591, bifrkxxdzl@gmail.com,160.62,65.38
592, mqsrilvuba@gmail.com,71.06,225.74
593,vfjvixsgbg@gmail.com,74.01,136.0
594, lcsbkjguqa@gmail.com,88.89,60.81
595,slhksndisc@gmail.com,141.74,105.69
596,otsehrbssd@gmail.com,215.56,122.25
597,hpmblzlwfs@gmail.com,108.7,5.14
598,tznewcgwwq@gmail.com,147.97,243.79
599,jizwuutctg@gmail.com,97.5,178.08
600, qufvewfemn@gmail.com,72.01,235.55
601,ztgbyojscu@gmail.com,197.92,196.92
602,rykgvxoinp@gmail.com,120.05,184.64
603,ovzmcsydlc@gmail.com,38.32,219.81
604, jigiaaguvb@gmail.com,4.36,37.27
605,fsuwwdmglz@gmail.com,54.09,239.39
606,lclqocuvqd@gmail.com,196.54,239.78
607, futmtbuugt@gmail.com,6.91,177.58
608,gwuftjzvoj@gmail.com,226.39,211.49
609,cgsvrubihl@gmail.com,105.25,30.38
610, rfgcbsozod@gmail.com,238.31,219.86
611,whrxmpdhzx@gmail.com,118.32,30.43
612,uvdigoqtcu@gmail.com,183.3,163.75
613, hfpvjofucv@gmail.com,216.41,117.94
614,yqgmpeagol@gmail.com,102.69,7.34
615,sgliwnidoa@gmail.com,164.09,218.85
616,zldzaheiix@gmail.com,49.61,68.89
617, eeyacjfryy@gmail.com,50.18,16.11
618,vccpsedwnj@gmail.com,95.14,52.59
619, scltsutmgk@gmail.com,141.58,136.66
620, iwagextatt@gmail.com,28.37,143.75
621, nfxvaqzrly@gmail.com,76.84,11.55
622, zvdqvazubz@gmail.com,122.38,14.5
623,dwfnfyiezr@gmail.com,85.81,41.19
624,gtgadsxnfu@gmail.com,69.69,76.45
625, aczciknelw@gmail.com,131.34,222.06
626,tkyvjgmfnj@gmail.com,162.72,185.86
627,twfuybikhr@gmail.com,188.5,45.99
628, guwerjdxxm@gmail.com,237.05,110.57
629,unukwawytw@gmail.com,136.8,60.03
630, dviccjjjut@gmail.com,27.46,20.43
631,hfsrsnaiux@gmail.com,23.57,61.52
632, xpotkrfrzw@gmail.com,164.58,119.66
633, yiqmgnzlre@gmail.com,75.62,191.02
634,ekqflrmyrg@gmail.com,135.49,134.69
635,chfnlmsjrv@gmail.com,192.07,141.92
636, yvpjqqxwvu@gmail.com,37.32,148.98
637, dajwehfpsj@gmail.com,125.22,150.07
638, kvgrmrahtr@gmail.com,33.18,215.22
639, ptpchbtvkb@gmail.com,205.42,126.82
640, irvmufjpvr@gmail.com,96.24,226.26
641,lggnfdrplt@gmail.com,148.16,209.25
642,idjmcoxfhu@gmail.com,182.63,82.7
643,lteymmmrqm@gmail.com,10.3,90.33
644, nbbowdrmex@gmail.com,99.36,129.51
645,oakywyodtb@gmail.com,201.92,20.73
646,xotwcpdfed@gmail.com,247.94,116.64
647,oebyvbbbtf@gmail.com,78.93,109.37
648, ropcquokkh@gmail.com,86.95,235.42
649, nhmhvtgchq@gmail.com,177.29,112.05
650,fvguyxxjkh@gmail.com,60.52,206.25
651,cvvmeftkek@gmail.com,45.44,133.53
652,vuchmdrstk@gmail.com,39.05,209.22
653, bmhqwispeu@gmail.com,100.1,226.22
654, lfhwdestlm@gmail.com,69.18,94.06
655, tiicotzxsq@gmail.com,39.0,69.56
656, wwxpyjshbc@gmail.com,22.81,124.95
657,snxpcajkcz@gmail.com,79.88,5.25
658, igqvbvegol@gmail.com,234.75,221.69
659,dvfxuqutjo@gmail.com,140.4,228.86
660,hxswsfsqfx@gmail.com,6.53,66.42
661,hrfannfmeb@gmail.com,156.53,241.35
662,mgrgellotl@gmail.com,191.09,27.91
663,ucspwzbymi@gmail.com,145.92,146.28
664, aoqhyptoqd@gmail.com,16.91,23.57
665,orkjawaywz@gmail.com,92.11,211.21
666, depakynnnj@gmail.com,162.26,133.75
667,ltzsroiowf@gmail.com,63.59,229.73
668,ifsthwopgn@gmail.com,227.9,82.52
669, pavotmlgfk@gmail.com,112.41,108.98
670, fkotxwcoqy@gmail.com,231.17,185.34
671,rblsbwgrug@gmail.com,149.83,140.86
672,axgzxtande@gmail.com,240.55,67.72
673, hwvxwwpkqu@gmail.com,153.29,187.97
674,vwpanhsusl@gmail.com,86.83,81.02
675,losespzmrp@gmail.com,92.7,187.66
676, ifaxwysaos@gmail.com,43.02,108.44
677, pugjszvmug@gmail.com,127.56,241.02
678, vlcamebxqt@gmail.com,32.77,61.76
679,tjvszssxxy@gmail.com,96.77,47.64
680,kkuznlyfxy@gmail.com,156.52,133.06
681,rpsjwhpkdj@gmail.com,13.49,147.91
682,cunlmfnckm@gmail.com,194.21,170.19
683, mjeyammtpf@gmail.com,196.83,229.82
684,ztgqipforx@gmail.com,135.09,85.38
685, ovrcztllcm@gmail.com,126.51,50.48
686, ywrrwwzenv@gmail.com,138.14,25.94
687,wpvvqivakv@gmail.com,138.94,45.07
688, prhheksufw@gmail.com,21.58,141.23
689,frqztbnqlf@gmail.com,119.22,195.09
690,suadswxozi@gmail.com,20.32,83.63
691,sxjrscscat@gmail.com,177.34,202.1
692, zmcrntnkgq@gmail.com,24.82,164.51
693,dpscgnrsmg@gmail.com,144.38,125.62
694,bxuyozdalf@gmail.com,111.71,24.5
695, qxxtwatowu@gmail.com,217.17,174.18
696,kcczznahtr@gmail.com,14.34,52.98
697, cywudwkaku@gmail.com,128.77,165.0
698, tdimdqwabz@gmail.com,17.06,165.77
699,ttddgomphg@gmail.com,169.34,30.74
700, wzxafbvbeh@gmail.com,225.63,146.69
701,fgvqfsedci@gmail.com,197.01,127.27
702,jioqchjjlg@gmail.com,177.21,9.77
703,mkblrqevzf@gmail.com,128.49,57.1
704,vfezsjuckx@gmail.com,219.73,6.58
705,ikisjxgqil@gmail.com,62.14,179.93
706, muvqwdlzka@gmail.com,214.93,151.89
707,kmkhfrklia@gmail.com,213.79,243.1
708, tdviuqjaxz@gmail.com,132.31,186.35
709,jvzbxjdxsv@gmail.com,132.79,198.38
710,gxsqeuryzd@gmail.com,23.8,239.22
711,urmrtesfog@gmail.com,25.98,109.44
712,rgkcoqshoi@gmail.com,201.27,209.24
713, qhgtgnomea@gmail.com,209.6,152.36
714,qrmlwykdam@gmail.com,65.03,7.48
715, pstxkdbbnw@gmail.com,146.33,239.29
716,rgooaouapd@gmail.com,147.15,225.74
717, uhxzmzoftb@gmail.com,191.58,180.33
718,wmnnmrkmeu@gmail.com,209.06,27.0
719,bxsglhzfur@gmail.com,176.32,11.59
720,ffgplxdjco@gmail.com,74.76,67.73
721, qujkojcefu@gmail.com,220.47,244.64
722, agylmgddpd@gmail.com,107.96,206.6
723,rjbsnuzmvi@gmail.com,203.3,155.15
724, fcycpvrdte@gmail.com,106.37,32.29
725, tiyweiljak@gmail.com,90.71,235.21
726,uvawnlylar@gmail.com,77.74,93.95
727, qmrfkcegpx@gmail.com,227.51,25.08
728,rjaayghohl@gmail.com,89.9,157.17
729,wyawwrtwxw@gmail.com,58.99,155.39
730,vovbmkraqh@gmail.com,205.64,240.95
731, ccfdjlnqlr@gmail.com,197.56,243.07
732, czgyyfffmg@gmail.com,100.55,223.97
733,ebpptazuwo@gmail.com,221.79,202.88
734,yoakhwkcdx@gmail.com,170.52,123.33
735, iuwjzlbkug@gmail.com,119.85,229.45
736,wrcjtbzygw@gmail.com,39.35,13.1
737, rmydebssip@gmail.com,146.64,45.57
738,pgkvmvzaqo@gmail.com,62.76,160.13
739, tbikedhdii@gmail.com,121.9,189.56
740,yuvemidadl@gmail.com,159.97,97.58
741, ofojkryxny@gmail.com,214.31,142.81
742,ppcqbmxtbt@gmail.com,217.04,47.22
743, fzqsghzsbb@gmail.com,83.75,51.84
744,ajtxletwhs@gmail.com,2.03,96.94
745, jezezxaazi@gmail.com,245.51,44.05
746, anefpyayug@gmail.com,144.35,227.92
747,onrkugzgva@gmail.com,176.15,228.73
748,nxajnslhzy@gmail.com,42.77,45.2
749, plgorfigle@gmail.com,240.8,152.86
750, aqvidcpmsb@gmail.com,30.68,46.8
751,zovyqbwgjy@gmail.com,230.32,121.61
752, fgrnqyrpmx@gmail.com,44.0,115.71
753,okdyuicyar@gmail.com,224.7,213.06
754,hfuoozvlay@gmail.com,249.86,54.23
755, lrhpuudyki@gmail.com,103.46,153.26
756, jtihgbyzau@gmail.com,94.87,163.07
757,uesmoknvoh@gmail.com,101.63,152.04
758,vxbbfjfyes@gmail.com,157.72,4.99
759,vtzukwzlix@gmail.com,70.17,4.84
760,gkjjpxcdme@gmail.com,190.07,83.09
761,oynctxtyhx@gmail.com,176.3,145.78
762, vhypuyzrnl@gmail.com,194.46,246.25
763,wocdkjvbrk@gmail.com,175.28,2.25
764, ypmhmaajte@gmail.com,162.14,157.96
765, qmdmxqxgwj@gmail.com,72.71,88.38
766,btpmowtslj@gmail.com,187.0,131.88
767,bwzgrhkmdk@gmail.com,153.26,225.57
768, zlmrloebrr@gmail.com,154.17,124.98
769,xyvfsyslwk@gmail.com,246.15,200.42
770,teesiohlrh@gmail.com,82.39,82.23
771,askccmmpkt@gmail.com,149.27,71.13
772,ybyoauypzp@gmail.com,176.63,127.01
773, qbxcbmyino@gmail.com,38.68,160.28
774, uftqohwwlq@gmail.com,207.11,200.8
775,mzytnxebpt@gmail.com,240.37,200.97
776, hvthidhxww@gmail.com,87.71,171.56
777,ravkwqvied@gmail.com,90.54,177.94
778,vnjvwyajyn@gmail.com,89.41,152.01
779, zlkzsviydb@gmail.com,16.08,203.11
780,mdqngpawgh@gmail.com,117.64,140.43
781,jdyuiyxliz@gmail.com,166.12,218.48
782, lpdmlwlspy@gmail.com,66.41,171.71
783,hsgtfqgamf@gmail.com,236.19,99.44
784,jjgisytymb@gmail.com,188.7,236.79
785, ccxsdjkqfd@gmail.com,114.41,106.42
786, ezrzgtocmr@gmail.com,139.3,33.54
787, hajosyvown@gmail.com,195.0,181.23
788,zcqukgsfkx@gmail.com,203.7,120.03
789, pjuwzxhcsz@gmail.com,178.58,58.41
790,wvbkrvdgcb@gmail.com,242.3,115.01
791, htylhqcgrz@gmail.com,148.09,90.66
792,oqyaupjobi@gmail.com,61.25,60.09
793,oxaljnvumx@gmail.com,96.57,91.11
794,jmcaxqkssj@gmail.com,52.6,157.26
795, cmprstaubm@gmail.com,243.31,182.03
796,bknaxhlaob@gmail.com,86.32,8.02
797,aseqgchsup@gmail.com,106.1,218.01
798,iucqkzitph@gmail.com,115.38,94.13
799,vmxmwdicqd@gmail.com,56.25,209.11
800,qkyfygrhoh@gmail.com,125.21,179.11
801, rolfxgwwfq@gmail.com,178.82,34.19
802, nctzzajrag@gmail.com,180.59,24.51
803, zvlqezpwyj@gmail.com,162.22,108.65
804, eoogkfnyff@gmail.com,100.6,215.1
805, gdcmvkeluu@gmail.com,168.25,170.43
806, bsxgfytzhu@gmail.com,166.26,84.18
807, coayhdijiu@gmail.com,28.68,125.47
808,lxtyqgjzdi@gmail.com,88.98,196.76
809, srfixrrsah@gmail.com,146.52,219.21
810,pzbddegvyn@gmail.com,63.02,56.54
811,jscmcrxnwv@gmail.com,32.98,18.67
812, geladegdos@gmail.com,146.22,136.42
813, slbkazlrdi@gmail.com,70.07,243.41
814, qcqoaktwrd@gmail.com,178.61,174.99
815,qeyiccevqg@gmail.com,69.25,163.42
816,nphqnfblyi@gmail.com,192.76,36.64
817,vxllzwolcv@gmail.com,213.24,117.95
818,owhsykzkpq@gmail.com,103.1,224.94
819,tnvfqltplh@gmail.com,2.18,237.73
820, xhbmknvadp@gmail.com,180.51,54.88
821,jeqgicmnsu@gmail.com,200.0,101.64
822, evedtchjso@gmail.com,100.9,21.04
823, xlcdpgammm@gmail.com,139.73,150.02
824, ncheqvhngk@gmail.com,107.41,40.05
825,hwnkklaatx@gmail.com,183.67,38.4
826,czrvvpfrls@gmail.com,100.2,7.34
827, kvrjobbfhd@gmail.com,135.68,173.4
828,emexjpehur@gmail.com,182.12,230.16
829,ynhclfbzrl@gmail.com,206.65,227.39
830, wsqvdljuob@gmail.com,135.16,29.04
831,hvuqlhxcwk@gmail.com,104.55,98.98
832, xsnheukkwj@gmail.com,166.94,145.15
833,xpwfydinjo@gmail.com,41.93,45.19
834, nrtnkiwdum@gmail.com,188.66,36.17
835,omoogdualz@gmail.com,180.84,97.13
836, faprzeakit@gmail.com,78.76,240.4
837, oruhlvhqep@gmail.com,230.02,238.9
838,tnsnlqnrwb@gmail.com,237.41,33.7
839,jcsxmbijfb@gmail.com,237.57,114.08
840, ynidvlhwht@gmail.com,221.0,236.02
841,jlnfxvcuet@gmail.com,138.7,8.54
842, mkftvjkcai@gmail.com,64.5,155.36
843,gustzlaffh@gmail.com,120.99,44.21
844,rimmgwsmno@gmail.com,190.66,22.85
845,ayjiovjkcz@gmail.com,131.48,175.23
846,chnysdecau@gmail.com,7.74,242.95
847, rbgyxxzfbx@gmail.com,122.52,215.48
848,zoucqleotr@gmail.com,188.22,182.13
849,ygqhwtdpqm@gmail.com,29.26,188.77
850,ndkypvyuzr@gmail.com,60.57,145.02
851, kwdtjaimpw@gmail.com,153.4,131.86
852,hswiweztfu@gmail.com,191.18,163.01
853, anhptdehzg@gmail.com,16.39,135.6
854,kyklbeagoe@gmail.com,38.76,141.82
855,vipurpmhxo@gmail.com,68.82,35.42
856,elzuscemuc@gmail.com,210.23,52.48
857, jozoybkkgw@gmail.com,41.77,118.46
858,hbjnbitdry@gmail.com,84.97,72.35
859,wjiugniczu@gmail.com,60.52,115.2
860, xvkshpcmba@gmail.com,110.82,113.37
861,ssmdmbrgyd@gmail.com,147.29,83.47
862,zzdlprwlyz@gmail.com,42.37,148.81
863,okcxohsqsi@gmail.com,143.38,169.86
864,ejxrasqgml@gmail.com,62.56,141.56
865,vusxpwtttl@gmail.com,86.46,243.88
866,peciefsdtb@gmail.com,104.6,161.3
867, mxgakkhzsj@gmail.com,38.81,101.21
868,oytfmfuvza@gmail.com,209.96,77.21
869,kzhilwycoq@gmail.com,115.75,88.06
870,veazueugwt@gmail.com,109.96,120.13
871,ddfqibetsa@gmail.com,220.38,23.3
872, jastenouyy@gmail.com,224.71,157.31
873,virrjbuexp@gmail.com,55.59,160.8
874, zmcuiuzxls@gmail.com,150.1,192.14
875,mtzvrgbcnq@gmail.com,55.2,144.98
876,ulbdftrbdj@gmail.com,61.29,73.69
877, gaqipzhojt@gmail.com,107.95,28.76
878,kekhtmxiqx@gmail.com,209.68,22.57
879,lgpwfxvahn@gmail.com,151.46,11.68
880,uyqfyfxzwp@gmail.com,238.69,19.57
881,tccpcnledb@gmail.com,100.73,231.36
882,dtegmczsli@gmail.com,207.92,206.65
883, unwoicbubf@gmail.com,188.53,34.5
884,cjbznwfiyc@gmail.com,137.27,145.56
885, cdrkixhgiv@gmail.com,142.86,63.59
886,vcsulpadfm@gmail.com,75.05,211.68
887, rrbgrfntbk@gmail.com,153.52,88.04
888,qzryekywwy@gmail.com,97.99,68.9
889,ojpdknirrj@gmail.com,26.02,82.63
890, nvskhsiqlp@gmail.com,32.21,32.07
891, xobtnfcsfz@gmail.com,70.65,17.66
892, vtunkldakm@gmail.com,156.01,181.18
893, ycdsjfrcap@gmail.com,43.37,116.8
894,jiihhzdcxl@gmail.com,187.43,44.25
895,idcmxtvzna@gmail.com,230.59,114.74
896,eweqeyvxqi@gmail.com,6.48,239.87
897, rhfmhgygut@gmail.com,33.11,54.49
898, onqockhvgm@gmail.com,26.33,137.97
899,nnrflvankj@gmail.com,62.23,167.82
900,desvmmhckk@gmail.com,209.06,237.37
901, okgsnkzbkt@gmail.com,167.85,182.99
902,tysdmtsxmr@gmail.com,71.49,147.75
903,kqnpxlzayx@gmail.com,114.0,31.94
904,arrhcuhdik@gmail.com,94.99,134.74
905,nnikeblhoe@gmail.com,28.94,164.71
906,abgisnmrku@gmail.com,100.09,182.47
907,wkewlqbohh@gmail.com,59.46,96.61
908,chtafqvgzw@gmail.com,187.03,211.87
909, fxaaomivkl@gmail.com,220.14,64.27
910,ddpsqjbiwo@gmail.com,65.67,131.94
911,nndymslvec@gmail.com,16.26,239.28
912,zedteayctm@gmail.com,175.5,216.78
913,fgrpobjfgn@gmail.com,12.94,24.77
914, ypoilmsict@gmail.com,200.52,47.86
915,tdnwheetzm@gmail.com,164.64,210.17
916, njapfjvvje@gmail.com,230.05,101.5
917, ewyxumvrlo@gmail.com,86.62,173.09
918,mqvxxntrtt@gmail.com,24.67,15.25
919, akabwcxmit@gmail.com,50.68,120.76
920,ccmpuzkmai@gmail.com,109.46,227.81
921, nbggfckizx@gmail.com,240.66,236.53
922, wmwjztqodn@gmail.com,203.28,135.64
923,kawznwbtxn@gmail.com,36.06,19.66
924, esukgzhgci@gmail.com,179.02,67.46
925, cbtorwisgx@gmail.com,227.77,46.97
926,ynozomjusp@gmail.com,169.17,85.81
927,lwxtuxqchw@gmail.com,112.81,173.7
928,eskqujhsjl@gmail.com,30.52,160.01
929,mxcfvzpenl@gmail.com,30.07,191.93
930,rjlnrpqyfu@gmail.com,121.63,189.51
931,akdobyshhp@gmail.com,245.55,127.66
932, wfeqozkfox@gmail.com,119.92,9.29
933, mbsmytobhv@gmail.com,195.88,216.52
934,ffipwtobxb@gmail.com,100.07,222.75
935,yedkhmmqlr@gmail.com,208.31,118.25
936,ivizkqpzoy@gmail.com,90.61,69.68
937,sropshhxpi@gmail.com,136.71,16.07
938,vzwyzgmlcb@gmail.com,224.12,51.56
939, vokqyoncrw@gmail.com,106.15,39.96
940,ixhfzskkkr@gmail.com,107.94,91.9
941,fkescthuzm@gmail.com,158.48,95.76
942, jvfhgxxwlf@gmail.com,121.64,81.5
943, gzyjysnkga@gmail.com,98.93,239.64
944, iaqpenswzk@gmail.com,66.18,164.93
945,wlxenzcgmx@gmail.com,228.55,220.18
946,dohydcleou@gmail.com,17.06,95.0
947,chybrzqcmy@gmail.com,74.87,78.95
948,vzudcoupdc@gmail.com,218.33,217.92
949,bpwibigpam@gmail.com,188.63,219.17
950,evvwjmhnib@gmail.com,112.54,57.07
951,fbcbvskohd@gmail.com,129.69,209.2
952,qkmtytvyvn@gmail.com,219.16,193.35
953, vxmqygrrdk@gmail.com,22.1,180.19
954, lpoaxrgajq@gmail.com,98.91,167.41
955,rzbvmrikpu@gmail.com,182.14,50.12
956,gbmvpkaufb@gmail.com,73.54,6.52
957, dgdcfnsqxf@gmail.com,155.9,21.57
958, ornvhvizoz@gmail.com,199.56,178.56
959,thnbtfoyiq@gmail.com,51.97,180.71
960,ajtsscjmmc@gmail.com,176.0,48.52
961, uhdqkmphzw@gmail.com,200.57,184.02
962,iwrtlynnqs@gmail.com,183.92,194.98
963,eajatrsxvs@gmail.com,94.59,98.69
964, tpcuzrvuya@gmail.com,232.65,249.72
965,kmcgryhhdz@gmail.com,6.1,46.2
966,zqhozybahn@gmail.com,14.12,91.42
967, oqcvekjnbz@gmail.com,57.53,99.88
968,zxcanzkugx@gmail.com,113.86,186.2
969, tpixhgkphf@gmail.com,172.25,46.63
970,vufhscoprn@gmail.com,237.79,24.91
971,aomyfenmts@gmail.com,8.78,86.52
972,cddywmvajj@gmail.com,93.92,116.22
973, qkvrmxjton@gmail.com,167.57,30.96
974,zsstcqmncr@gmail.com,70.82,239.93
975, sunlzyenoe@gmail.com,198.97,70.13
976, lvgnyfaxno@gmail.com,191.85,120.32
977, uyqajammcx@gmail.com,15.81,10.8
978, oxuxatmtfp@gmail.com,104.67,169.69
979,dbuexwcjjl@gmail.com,248.71,197.91
980, apqbbskbgi@gmail.com,36.99,159.97
981,cwkdqulaqj@gmail.com,179.21,82.62
982,maclwgoddr@gmail.com,113.98,11.22
983, rilsvfrwko@gmail.com,102.2,151.67
984,mqchnnmlxb@gmail.com,126.51,203.64
985, yvyucagyeq@gmail.com,35.55,92.12
986,wzobracplt@gmail.com,40.88,148.64
987, lgqanlkgpz@gmail.com,43.55,136.53
988,ycklosehog@gmail.com,164.78,148.82
989, fsmxmsdzjv@gmail.com,59.48,64.59
990,evsaifwlfr@gmail.com,189.51,41.58
991, whibzygogn@gmail.com,24.98,227.7
992, fbzuvgjcqf@gmail.com,165.76,55.43
993,ttlrkyeidh@gmail.com,104.28,166.63
994,wooowbknbr@gmail.com,240.58,151.23
995,gdjghefdmm@gmail.com,51.26,25.25
996,ejekfidyfj@gmail.com,61.54,192.83
997, dvksovvkru@gmail.com,200.37,222.58
998,coyrwioqae@gmail.com,185.65,1.08
999, kzyavjepdy@gmail.com,103.72,197.54
1000, iyfgsredvs@gmail.com,88.47,128.89
1001, nlcvssrass@gmail.com,52.4,202.04
1002, uaqxyowqff@gmail.com,136.66,216.43
1003, kpvmzstpio@gmail.com,227.67,104.79
1004,wigrcimewc@gmail.com,117.09,59.98
1005,sigfzhygql@gmail.com,207.72,232.36
1006, crrweiquvh@gmail.com,198.89,79.85
1007,fffnvucjhp@gmail.com,151.4,127.46
1008,poaenovbag@gmail.com,225.98,154.33
1009, eeljcejcco@gmail.com,112.43,55.0
1010,pxnachelqt@gmail.com,183.26,191.91
1011, tbyshtxdcc@gmail.com,83.38,146.48
1012, mcdscefrdf@gmail.com,5.14,144.2
1013,ryupjpqwxw@gmail.com,6.48,100.81
1014,pqqlpdezfv@gmail.com,195.51,249.4
1015,fvewxxjcku@gmail.com,171.5,43.63
1016, sfmzftvnhu@gmail.com,46.75,114.19
1017,ufkrnvsdnf@gmail.com,89.57,83.53
1018, pryjfefnzu@gmail.com,177.51,158.85
1019,ogalrlfgvr@gmail.com,236.32,170.76
1020, hzmdukklhf@gmail.com,167.14,179.21
1021, oqkohvqsir@gmail.com,2.44,97.86
1022,eddtqtfygu@gmail.com,68.7,237.14
1023,ihoevevsmf@gmail.com,81.04,220.03
1024,mlabaxyjrw@gmail.com,46.14,32.83
1025,bsppopwxik@gmail.com,218.47,98.61
1026,xikcgkkpvg@gmail.com,177.34,161.51
1027, gwaerhohzv@gmail.com,81.67,145.34
1028, zkwshjcwqw@gmail.com,32.66,246.31
1029, pazsjkbmti@gmail.com,54.85,82.14
1030, akkcqdozyd@gmail.com,153.07,176.41
1031,tineclctok@gmail.com,94.27,128.94
1032, pceuuagqpe@gmail.com,56.12,104.19
1033,ahxzcydsui@gmail.com,68.73,32.35
1034,vcewfczlbl@gmail.com,226.89,146.98
1035,knqgscbvyr@gmail.com,120.74,106.96
1036, qnhjhdnrlm@gmail.com,61.31,110.47
1037,pseuhljjhy@gmail.com,120.65,40.6
1038, oyarqkyonw@gmail.com,155.85,39.73
1039, hqyypqsbko@gmail.com,142.75,66.22
1040,anhrfuwfxj@gmail.com,115.11,24.87
1041,ettsdvgfnc@gmail.com,60.46,196.36
1042, tytditbjgk@gmail.com,163.01,217.16
1043, mkoticltht@gmail.com,114.27,122.37
1044,ojppzxhjkh@gmail.com,38.76,187.7
1045,hoovxmsftm@gmail.com,69.59,22.11
1046,wdthfkgxhc@gmail.com,95.63,180.81
1047,mxtocfdfwd@gmail.com,21.31,44.24
1048,lbpyanmxwd@gmail.com,15.91,102.19
1049, haxzoxubro@gmail.com,58.93,164.73
1050,bzzhslivwu@gmail.com,15.44,73.2
1051,mgveokeolo@gmail.com,60.79,132.97
1052,lvhhqfowwc@gmail.com,20.96,154.49
1053, orprdbyiwr@gmail.com,186.84,24.18
1054,xiaiwfixsb@gmail.com,192.42,187.89
1055,zukhvupzke@gmail.com,195.76,32.68
1056, eidpiypxgb@gmail.com,34.29,236.85
1057, ynamriouns@gmail.com,110.41,171.37
1058,pqrvcimmal@gmail.com,115.68,71.32
1059,xwneskanji@gmail.com,173.01,96.08
1060, knyrxqnvbm@gmail.com,16.19,79.84
1061, qliralsiqj@gmail.com,214.95,139.62
1062,afuplwstkz@gmail.com,88.35,31.42
1063, ewfbntzblx@gmail.com,246.35,230.57
1064, rpoyyljejh@gmail.com,21.69,146.0
1065,qydvnytokw@gmail.com,167.05,87.88
1066,aoljtpkpqt@gmail.com,136.46,10.58
1067, hudqcocmvy@gmail.com,235.6,104.21
1068,qjvxgyfoke@gmail.com,226.64,132.83
1069, mimfuzcbqz@gmail.com,198.51,174.34
1070, eycprcuxua@gmail.com,53.06,60.95
1071,isghvpcloc@gmail.com,176.76,177.41
1072, ajtbtrxmfc@gmail.com,9.33,73.33
1073,kzcrmuastz@gmail.com,221.57,244.53
1074,uzxjzkmrnx@gmail.com,163.25,37.07
1075, rnlabjeadl@gmail.com,76.55,148.11
1076,ffsgpcapiy@gmail.com,154.7,129.8
1077,ukpgbosude@gmail.com,118.64,23.0
1078,txluykktbi@gmail.com,179.66,232.07
1079, ghoqeppiwe@gmail.com,54.18,214.8
1080,xeleodiweu@gmail.com,227.85,143.86
1081, mixadepuiy@gmail.com,246.76,43.57
1082,sfsiufrobh@gmail.com,114.65,191.28
1083,itzwyhteeu@gmail.com,86.61,137.68
1084,upumufiorz@gmail.com,243.97,120.0
1085,gzryachdtl@gmail.com,238.98,164.92
1086, qwvkfuhjpp@gmail.com,165.76,83.48
1087, eseiuyzepr@gmail.com,57.85,143.99
1088,kstmiofkws@gmail.com,106.49,18.7
1089,dxizvnlguo@gmail.com,137.87,122.95
1090,gfwoieppue@gmail.com,41.33,81.87
1091,wzwozneuje@gmail.com,74.34,67.45
1092,docxeohkgp@gmail.com,142.26,78.12
1093,ddgaxnysyv@gmail.com,172.47,42.05
1094,nvktzmymea@gmail.com,1.86,34.25
1095, qdnkonvydw@gmail.com,243.25,3.09
1096,nqudcjpuiw@gmail.com,164.55,44.73
1097,jozsnntnpr@gmail.com,96.82,225.4
1098, bjrfwbqifo@gmail.com,182.54,41.48
1099,bxcbmpkcxn@gmail.com,74.39,226.64
1100, atdpbpntac@gmail.com,174.91,181.58
1101,xmmzvvpsbp@gmail.com,81.05,60.12
1102,xrrklqbydn@gmail.com,113.17,67.35
1103,nzzukyqldz@gmail.com,130.49,202.25
1104,xrwlthnbcw@gmail.com,16.95,173.07
1105,yygqbearif@gmail.com,63.75,151.07
1106,ajyorfecee@gmail.com,138.02,91.73
1107, igmlzbcwvd@gmail.com,156.66,236.83
1108,tlhjrgghlv@gmail.com,27.57,126.73
1109,tmfjuwhpmg@gmail.com,207.3,29.81
1110, sawvpxdmqs@gmail.com,134.43,73.72
