,customer_email,current_year,last_year
557,vebzbyovah@gmail.com,231.56,79.09
558,joocetolob@gmail.com,220.66,2.59
559,tblfvfblru@gmail.com,10.93,167.34
560,vbkkrgatqu@gmail.com,167.38,164.59
561,eptcrjlcjp@gmail.com,30.2,193.61
562,sutsxzqbdf@gmail.com,239.56,248.83
563,yxybmhkwcv@gmail.com,181.62,78.7
564,byhhpyfjmm@gmail.com,193.98,229.74
565,mwkkrzmxpr@gmail.com,60.57,81.51
566,maujhbirmx@gmail.com,72.07,48.6
567,oyeqncnhuv@gmail.com,60.37,122.7
568,oimonxyxwk@gmail.com,72.48,18.64
569,srzudxiter@gmail.com,85.87,44.33
570,agetlxkwkn@gmail.com,93.25,11.42
571,bikfvkivwx@gmail.com,42.07,127.15
572,dislcnufuy@gmail.com,27.98,221.27
573,oejczkgpdh@gmail.com,136.59,125.79
574,nznzjdtfdw@gmail.com,194.55,99.64
575,ywhsmidmhz@gmail.com,3.05,82.12
576,uejtcmpxdb@gmail.com,160.61,48.8
577,stlvqamtjx@gmail.com,206.32,26.12
578,opiodqlgdb@gmail.com,198.37,17.37
579,syuiboekgc@gmail.com,197.42,202.75
580,grttvjwrok@gmail.com,82.72,42.16
581,uvqxrjflhp@gmail.com,29.13,143.94
582,gvruwjfxyq@gmail.com,151.71,207.54
583,ffamadknjy@gmail.com,180.4,215.0
584,vylcmnphys@gmail.com,47.02,83.05
585,igcqbhbchf@gmail.com,6.19,44.16
586,jmdqlwhysn@gmail.com,1.28,13.4
587,ayecorntpu@gmail.com,49.65,30.19
588,jzmeedcesk@gmail.com,33.72,186.6
589,igroerqctz@gmail.com,38.62,201.77
590,pouffzwncy@gmail.com,115.27,208.47
591,fyyghkipue@gmail.com,83.08,238.15
592,jxqwkobfcr@gmail.com,192.55,156.21
593,opwomnlfkb@gmail.com,177.5,38.75
594,ayinngdzpv@gmail.com,197.87,163.25
595,atkiacdqjk@gmail.com,193.77,210.48
596,mlxkdxmtgs@gmail.com,92.33,35.16
597,obwjfkgugd@gmail.com,224.19,50.36
598,iauolwerqg@gmail.com,241.07,72.57
599,neojqlcyql@gmail.com,86.39,126.55
600,girkridwwt@gmail.com,210.73,199.5
601,oraaofsnmg@gmail.com,192.25,67.31
602,qtcxmzrkoi@gmail.com,104.39,148.84
603,tijsttbyty@gmail.com,178.06,29.15
604,lazxeuaayd@gmail.com,58.95,135.03
605,vpmcaexdqp@gmail.com,246.51,228.88
606,aelophmaap@gmail.com,12.93,77.89
607,ygsjmzrxog@gmail.com,159.03,60.07
608,avgitsmvwf@gmail.com,116.91,119.26
609,eoisxuxdfg@gmail.com,129.63,231.44
610,emdrfzsmwl@gmail.com,114.92,194.3
611,zshtpfbpia@gmail.com,47.12,25.59
612,lucgxaogpm@gmail.com,209.07,40.76
613,zvpfxbajcy@gmail.com,91.93,73.4
614,caikgvlkkc@gmail.com,200.44,65.33
615,jrbyncgxtj@gmail.com,111.91,64.13
616,bugkplpyka@gmail.com,187.8,20.35
617,prayrujguh@gmail.com,46.36,177.62
618,ddptudomwd@gmail.com,142.49,197.98
619,hmkvwnyyrq@gmail.com,129.58,202.92
620,eppekleond@gmail.com,153.76,216.96
621,sybaotgbmk@gmail.com,207.27,20.57
622,rriuhactds@gmail.com,134.47,146.18
623,qypxqiptpx@gmail.com,43.51,242.69
624,ctzrpyzkvr@gmail.com,101.02,148.45
625,zcniarhwgj@gmail.com,50.14,101.15
626,cuykrnkeni@gmail.com,177.94,102.66
627,ckzkvvhivg@gmail.com,45.75,116.76
628,yvvtlnobxa@gmail.com,116.58,119.56
629,siigdquiuk@gmail.com,246.73,18.41
630,htlejwmkhn@gmail.com,213.16,235.2
631,jgzkfnflcq@gmail.com,157.63,243.66
632,gdizribori@gmail.com,113.86,80.71
633,opufktmenq@gmail.com,66.4,153.13
634,zxdjobckvk@gmail.com,182.68,223.49
635,vezfreinjv@gmail.com,228.32,230.6
636,qtlcuhjxda@gmail.com,140.26,26.3
637,gxljzaijpt@gmail.com,103.94,179.16
638,oryavvxrfm@gmail.com,193.9,166.74
639,scqwzzlcky@gmail.com,195.45,37.55
640,kvstgqcnji@gmail.com,247.59,179.24
641,zknhwpobar@gmail.com,105.66,162.9
642,eqryzvxduz@gmail.com,190.71,96.87
643,cokzuzznzi@gmail.com,22.3,153.34
644,dmkclaqtcn@gmail.com,175.34,200.65
645,swheeavmuj@gmail.com,180.07,28.02
646,wyrfjxlvad@gmail.com,219.86,75.5
647,cjvwldrnme@gmail.com,53.48,137.82
648,tqtwnqefdq@gmail.com,207.73,31.77
649,vdtzvjgqxe@gmail.com,160.9,3.51
650,qwwiowmemz@gmail.com,138.26,216.51
651,fnezeasxve@gmail.com,134.78,99.99
652,phoiyphwfz@gmail.com,224.04,60.65
653,fgbgkwlxss@gmail.com,245.76,127.97
654,czmchrqfln@gmail.com,16.49,99.34
655,aceinfrmfj@gmail.com,74.81,190.87
656,pkjtzisfvh@gmail.com,217.81,147.72
657,zyezujfmaw@gmail.com,1.2,154.15
658,lbuqekmven@gmail.com,68.15,175.48
659,ltavllcqpf@gmail.com,127.13,97.81
660,iyndqnmfch@gmail.com,93.98,242.61
661,onczxofevl@gmail.com,88.28,178.08
662,pbrwfbqtgj@gmail.com,55.0,124.82
663,pvziunigui@gmail.com,117.98,93.65
664,grlcogqfsu@gmail.com,203.77,111.54
665,jnqsvfrpyr@gmail.com,100.09,145.64
666,jywlcjgjgh@gmail.com,23.46,241.48
667,lyuacdtnrw@gmail.com,93.69,226.01
668,nuvhznyktu@gmail.com,183.02,10.73
669,vzualpkmfy@gmail.com,218.64,95.91
670,zahehioixf@gmail.com,117.7,210.73
671,ckskzmllcs@gmail.com,82.13,147.07
672,obmdzscihj@gmail.com,201.16,93.53
673,jqflspicjj@gmail.com,95.98,232.63
674,ddtxeshccf@gmail.com,80.3,163.67
675,yhuupgtahj@gmail.com,37.77,71.89
676,baqlldkuwc@gmail.com,32.04,19.0
677,ibdmefcocv@gmail.com,27.91,38.55
678,elclhvvaow@gmail.com,246.36,83.17
679,rjakrrzcdm@gmail.com,64.77,91.02
680,dhcparjkku@gmail.com,55.42,184.26
681,esjrpuzjmv@gmail.com,56.35,223.13
682,epplovxqhw@gmail.com,183.74,37.68
683,bdsgtpvfin@gmail.com,199.38,146.35
684,aoyjxcsqvb@gmail.com,226.66,48.46
685,altqtklnhk@gmail.com,4.14,56.25
686,qhushwmylg@gmail.com,41.14,113.15
687,bhvhriihvu@gmail.com,18.51,229.13
688,xvweyrzirb@gmail.com,116.34,211.55
689,ttsujwoqka@gmail.com,71.61,212.1
690,urtvepsqbo@gmail.com,224.6,61.35
691,sglhtmrjcx@gmail.com,214.01,234.95
692,fxuiqndhhl@gmail.com,168.57,104.12
693,epyttpkoba@gmail.com,203.47,148.37
694,epftobgilt@gmail.com,247.77,54.28
695,keqtvjydkj@gmail.com,219.57,76.05
696,efhceopbat@gmail.com,215.18,130.99
697,qolcbuwdrt@gmail.com,57.74,233.26
698,ieyjxsljue@gmail.com,123.75,70.63
699,yytqpnwmmc@gmail.com,169.57,66.42
700,gefgualzbh@gmail.com,162.06,61.68
701,gnfevrqmnq@gmail.com,126.34,210.01
702,swfjkgkiue@gmail.com,157.35,242.4
703,irljtvcnej@gmail.com,89.41,7.16
704,qvqblrpsqr@gmail.com,227.8,22.64
705,ekkubqotts@gmail.com,206.11,230.49
706,eveurauhoa@gmail.com,40.19,28.02
707,cevngxndpf@gmail.com,222.29,7.25
708,fwlxmaoexy@gmail.com,195.18,210.89
709,kvweiilmbl@gmail.com,244.48,188.68
710,xzabjpqolh@gmail.com,108.7,234.04
711,ijhvqpcpus@gmail.com,66.04,222.54
712,dzokphhrhj@gmail.com,192.14,6.39
713,mzxsgfbtua@gmail.com,147.87,60.92
714,uyqavimqsg@gmail.com,18.2,55.46
715,rdipezutxq@gmail.com,244.76,140.77
716,ihzcqvnndv@gmail.com,219.42,196.82
717,xhdmaefmbv@gmail.com,42.44,121.8
718,gcjmbjeacs@gmail.com,80.12,90.97
719,xdpdsmzvmn@gmail.com,187.67,77.34
720,nsyabaoutd@gmail.com,197.1,186.6
721,tlqyyulwzn@gmail.com,28.86,119.53
722,fcdoxmwygy@gmail.com,182.79,82.06
723,brbunavfoa@gmail.com,231.24,198.35
724,axxebnudoj@gmail.com,113.37,164.89
725,gyqgcgykxt@gmail.com,53.57,124.88
726,lecoktglfy@gmail.com,115.68,25.32
727,fxahecpzms@gmail.com,81.27,113.6
728,opycmjfnkd@gmail.com,138.39,60.58
729,tzprlbckpf@gmail.com,46.46,27.45
730,wpwcynqxil@gmail.com,33.51,140.93
731,wvkbuxhsqv@gmail.com,23.07,150.56
732,wzhkpgkujw@gmail.com,9.62,64.33
733,gqwgiiivyn@gmail.com,213.85,171.71
734,wapnvgwduj@gmail.com,51.91,212.0
735,ndagvfosas@gmail.com,125.3,41.95
736,otxvnyqnqj@gmail.com,146.23,174.55
737,tlosehatcp@gmail.com,170.01,61.32
738,bvkqhsjnxd@gmail.com,208.15,21.01
739,gycequmval@gmail.com,69.08,10.29
740,noskuzwxrw@gmail.com,199.62,111.68
741,nuiyiiygaa@gmail.com,238.83,133.05
742,mejcqsgpui@gmail.com,211.39,83.38
743,vefgrbymzc@gmail.com,215.5,24.53
744,jkolxueaas@gmail.com,199.48,205.63
745,pjepyiobxk@gmail.com,124.69,63.35
746,qnzmoipgii@gmail.com,4.56,104.75
747,lgsrgmxkxz@gmail.com,36.36,135.54
748,zxncliubam@gmail.com,6.09,128.81
749,rqhfloilth@gmail.com,188.52,55.46
750,jkxzzvlovh@gmail.com,45.62,114.58
751,emmblwicfk@gmail.com,205.4,212.31
752,blocijastd@gmail.com,85.83,46.44
753,atbsthtcpn@gmail.com,184.32,142.68
754,bcalkvrvgy@gmail.com,33.22,181.86
755,fmdzgqvfwo@gmail.com,37.92,178.83
756,hwoezgkvpv@gmail.com,15.22,12.52
757,kbqiqcqwhq@gmail.com,205.3,248.74
758,dolsuhrsew@gmail.com,202.61,111.06
759,wprrgzrobf@gmail.com,87.8,7.95
760,szugetepdn@gmail.com,237.16,217.1
761,hcumebugjg@gmail.com,112.61,81.49
762,euuisngikn@gmail.com,241.09,55.99
763,sikkouiukq@gmail.com,145.67,149.66
764,vitirfkddn@gmail.com,77.67,241.68
765,djdteoqfyk@gmail.com,144.87,76.07
766,kxumozjost@gmail.com,83.56,21.09
767,ewwifynwer@gmail.com,154.97,119.11
768,uqbyfxvjbd@gmail.com,95.26,123.91
769,tcepytyfwr@gmail.com,4.75,42.95
770,zfodpidepe@gmail.com,188.11,14.83
771,bldxbkajac@gmail.com,36.48,139.97
772,zagzkdutce@gmail.com,77.47,12.98
773,ctjoppperu@gmail.com,24.69,4.57
774,vkmspxitul@gmail.com,11.87,246.27
775,orbdrmwzmd@gmail.com,74.56,74.81
776,uoafgkdmsl@gmail.com,118.72,146.76
777,cqnqoetjan@gmail.com,180.82,6.67
778,gizlnyfnrq@gmail.com,11.95,190.66
779,lpgitnvlbq@gmail.com,66.35,135.5
780,ctczdbfayd@gmail.com,216.16,60.44
781,semikbsalo@gmail.com,221.14,63.84
782,suiiqszxzk@gmail.com,52.25,107.39
783,ifecmbjuug@gmail.com,97.04,14.51
784,zeizstkoyx@gmail.com,160.17,37.99
785,ybyprwnvfh@gmail.com,175.34,196.86
786,tmnfxuvyzm@gmail.com,248.09,190.88
787,yuqzfjzknw@gmail.com,73.11,140.42
788,doihkslexd@gmail.com,246.89,118.09
789,suvzhucyjz@gmail.com,124.46,132.71
790,roezrapudw@gmail.com,227.48,119.51
791,nwafghivpd@gmail.com,45.12,155.31
792,xdpozsegmc@gmail.com,126.52,45.55
793,qaxuptokuy@gmail.com,249.64,155.41
794,bnjsnykqik@gmail.com,245.9,175.32
795,adxiemzpud@gmail.com,237.17,212.83
796,fqeqwdwinz@gmail.com,74.83,224.03
797,ohxryytyfl@gmail.com,244.83,206.15
798,vdfmdxwaxc@gmail.com,1.2,149.26
799,ghueuxqqmx@gmail.com,46.26,195.01
800,iwqmjezbwi@gmail.com,138.55,229.1
801,xwfaotexhu@gmail.com,184.78,73.77
802,equtbcqoav@gmail.com,244.71,105.27
803,zjjckppzzl@gmail.com,59.96,84.88
804,ykmxsujdys@gmail.com,85.04,40.22
805,dyuqenmdbi@gmail.com,245.21,177.61
806,zqesobdztj@gmail.com,80.73,230.38
807,jumnqszemy@gmail.com,234.57,84.18
808,ucqxrdtdpk@gmail.com,210.3,239.3
809,lnulgegqki@gmail.com,68.02,224.63
810,cpkqpujydj@gmail.com,24.69,128.26
811,asjyohvhty@gmail.com,21.87,176.04
812,ymairnyhiu@gmail.com,17.11,140.37
813,bmtklvurdu@gmail.com,54.33,83.94
814,omwygkqakd@gmail.com,61.37,200.24
815,zxpfkjcspx@gmail.com,140.14,108.79
816,ajedbpdlot@gmail.com,131.69,162.28
817,jzdjsacepl@gmail.com,188.85,30.86
818,hrziiunzno@gmail.com,34.25,98.93
819,qdbwkichrs@gmail.com,218.01,54.59
820,jwyiqcljho@gmail.com,182.28,130.67
821,yvctdgmaoj@gmail.com,27.57,3.23
822,hkfaleobew@gmail.com,196.25,238.77
823,emyrcjzchb@gmail.com,206.57,13.63
824,mkdmkeedfo@gmail.com,149.8,199.35
825,ifksvpbxzk@gmail.com,206.87,211.48
826,ixvrkzwrsm@gmail.com,231.75,227.62
827,mfmnzqwaio@gmail.com,37.84,122.02
828,gnpfichvgv@gmail.com,162.44,62.2
829,pbfnytravq@gmail.com,11.87,166.45
830,zucfxacqmx@gmail.com,33.35,52.44
831,jdvswsebrm@gmail.com,103.54,132.41
832,esmqdamvfp@gmail.com,37.17,210.17
833,wjnpsopoth@gmail.com,37.22,137.37
834,wgvgsejavf@gmail.com,20.4,38.42
835,sbezomrdut@gmail.com,95.2,140.4
836,xdoonvuqje@gmail.com,205.8,24.69
837,rnpesjevxq@gmail.com,218.21,240.26
838,viicwlssvz@gmail.com,149.67,3.35
839,serboybszq@gmail.com,8.55,103.92
840,mtggopjuac@gmail.com,68.24,135.33
841,fcrlubftkd@gmail.com,212.29,175.27
842,jeuautwpqy@gmail.com,243.04,227.14
843,szkkavcwez@gmail.com,8.15,115.17
844,plsylywwjz@gmail.com,183.88,216.22
845,nvioghqkwp@gmail.com,129.99,12.22
846,udrtouaqrd@gmail.com,79.47,79.97
847,mprkvvsgok@gmail.com,96.38,106.76
848,kkmhdnbqui@gmail.com,126.75,103.81
849,xfwsyjtmnb@gmail.com,77.24,186.98
850,baqooniuzn@gmail.com,14.07,58.24
851,kywpynfqxd@gmail.com,214.58,122.1
852,fdbsspmovh@gmail.com,16.54,105.1
853,fjcxkblfkk@gmail.com,198.24,10.37
854,mfmgydbwkm@gmail.com,174.73,198.3
855,xwftkcgatr@gmail.com,141.06,50.07
856,rcuhqqsimk@gmail.com,9.73,181.68
857,fcughgkatb@gmail.com,170.68,171.39
858,sntdgecyqy@gmail.com,62.43,93.5
859,pndbwocibw@gmail.com,236.72,125.81
860,kypcabhuaj@gmail.com,30.54,45.45
861,juwajzamvz@gmail.com,202.09,176.23
862,voyavovuhn@gmail.com,121.23,200.42
863,mdjvxmpcty@gmail.com,160.35,156.76
864,gbngrvavzf@gmail.com,148.81,246.24
865,xxhsqhapka@gmail.com,62.73,155.52
866,mcterlwufv@gmail.com,136.74,156.83
867,ryinxjaqrq@gmail.com,218.94,96.46
868,bsiyhxkfvn@gmail.com,107.63,130.51
869,thbqnfekvg@gmail.com,114.85,147.17
870,hndvpwfpfa@gmail.com,61.01,97.0
871,tpweykzgkm@gmail.com,217.5,1.37
872,tmvnblkgql@gmail.com,129.31,19.44
873,wxxjcnrhze@gmail.com,21.8,90.35
874,cxneywsvsx@gmail.com,57.9,29.24
875,wdpsvlfcih@gmail.com,35.89,40.83
876,pckcgnxznd@gmail.com,134.04,235.12
877,lciejixzag@gmail.com,242.93,99.96
878,bwyqbmyety@gmail.com,19.9,111.07
879,bfeutbfuld@gmail.com,156.82,170.76
880,vxfmqurqhl@gmail.com,2.04,157.36
881,miqnikvxql@gmail.com,78.36,196.29
882,mbvwtxkjqp@gmail.com,152.46,7.18
883,gfgeumbwpr@gmail.com,131.05,206.06
884,gfitnmawhs@gmail.com,164.53,113.65
885,bglmmypunx@gmail.com,191.99,160.99
886,rpruoxoedc@gmail.com,78.52,187.62
887,wvgegimnkn@gmail.com,215.9,117.67
888,uhsqjsyzob@gmail.com,176.41,226.88
889,uitkjchvga@gmail.com,224.28,102.38
890,pcwzubmzem@gmail.com,130.68,93.94
891,augscutakx@gmail.com,122.96,218.76
892,rvjetynbvs@gmail.com,59.79,113.09
893,gpdepjbtqh@gmail.com,120.64,86.15
894,lbnkpscrzp@gmail.com,233.39,81.62
895,hnzytilzfr@gmail.com,185.92,170.6
896,emuhuzqwyw@gmail.com,47.98,148.93
897,bswycrgccq@gmail.com,1.93,53.23
898,jpkyrdyysh@gmail.com,126.19,243.64
899,xwphfmyagu@gmail.com,16.2,29.36
900,fqmpsvmlvx@gmail.com,246.36,17.64
901,dfklhadohb@gmail.com,127.03,186.32
902,xjrbkehynv@gmail.com,8.4,194.53
903,rksrxxqtnk@gmail.com,50.11,168.5
904,zpnpcuiokg@gmail.com,2.94,26.53
905,cwmyzeyqkb@gmail.com,220.92,31.96
906,labslnhpbj@gmail.com,24.79,79.2
907,diiudvgjsg@gmail.com,119.01,174.39
908,aorkjmxgob@gmail.com,158.74,136.31
909,vtjgsqlfoi@gmail.com,225.01,80.76
910,bjoweolsmx@gmail.com,175.36,31.2
911,hhofhjpxxs@gmail.com,199.85,7.42
912,jjrxefcfxv@gmail.com,87.55,216.0
913,yzfywmlzio@gmail.com,198.1,84.55
914,xzinntvxzq@gmail.com,203.88,102.88
915,knxsaygcjo@gmail.com,30.64,112.01
916,eyklbncece@gmail.com,56.47,213.85
917,gorblaurtu@gmail.com,59.82,65.69
918,poouowmtje@gmail.com,12.88,191.44
919,etoowsdgng@gmail.com,174.88,210.73
920,yqfjvxnltm@gmail.com,207.61,184.95
921,icfvuogmlh@gmail.com,25.8,112.06
922,vmpbefphst@gmail.com,137.48,108.4
923,hraxbfqavu@gmail.com,109.07,52.84
924,vjqzdhareu@gmail.com,191.84,14.17
925,ywshkvoudx@gmail.com,186.8,147.84
926,mvbbxndmsb@gmail.com,179.01,183.43
927,egyuznnaol@gmail.com,19.39,156.15
928,mnjnigmvte@gmail.com,151.95,237.09
929,ibdhbpgxjh@gmail.com,192.44,94.77
930,nixqjfeatt@gmail.com,142.83,115.06
931,mmtuwgofil@gmail.com,30.52,124.77
932,ipmgqkidya@gmail.com,247.05,226.92
933,zouaesvlvt@gmail.com,70.22,210.81
934,nblnboponr@gmail.com,237.44,170.59
935,hhzrkgotws@gmail.com,147.39,9.14
936,ujxzyoiikf@gmail.com,199.72,162.09
937,xnwszhxshe@gmail.com,4.62,29.94
938,epvhogdgbg@gmail.com,25.45,216.36
939,isoiyduqru@gmail.com,99.77,108.92
940,rtxoaaomeg@gmail.com,178.03,19.18
941,hmldyeaptd@gmail.com,33.35,140.13
942,ypylryhnuq@gmail.com,75.88,217.54
943,mxoucurrwp@gmail.com,173.33,44.4
944,mkwzgjlwsq@gmail.com,215.37,142.19
945,ccnazyafba@gmail.com,76.5,147.88
946,fxbnyzuicx@gmail.com,117.95,225.24
947,kczfnzbdwz@gmail.com,120.63,113.61
948,mnbmgjcwmv@gmail.com,125.86,69.52
949,augghpmamv@gmail.com,208.66,34.09
950,dflpjvwgnj@gmail.com,15.89,38.51
951,zlmjijhprw@gmail.com,40.13,33.38
952,fqklamslmo@gmail.com,154.55,22.08
953,tmanjhgqvf@gmail.com,173.64,209.81
954,drhtbnohqf@gmail.com,31.79,125.5
955,rxcrrmvilj@gmail.com,209.22,8.18
956,dnoalvlwup@gmail.com,185.99,3.9
957,alcectixoe@gmail.com,40.11,222.9
958,afykuwaiwb@gmail.com,224.21,12.79
959,bzkygapwdu@gmail.com,240.12,180.71
960,jchtdzwtla@gmail.com,248.96,65.56
961,fsolccrnym@gmail.com,191.5,161.97
962,dnlqfxtiwl@gmail.com,167.94,8.07
963,kdkunacvmn@gmail.com,106.98,177.84
964,zbkjbksavm@gmail.com,171.19,134.93
965,yysntnaujl@gmail.com,95.64,47.87
966,vznmbjgrbu@gmail.com,98.72,154.48
967,fmqwhuuhlw@gmail.com,236.16,87.78
968,dbentjpsld@gmail.com,211.07,110.91
969,bzrkymudyw@gmail.com,187.63,187.17
970,fvozghzutm@gmail.com,113.12,22.08
971,isibugmocj@gmail.com,118.42,197.54
972,whmlfumqls@gmail.com,54.75,89.75
973,gnyrulvuja@gmail.com,44.09,104.27
974,tytildmzuf@gmail.com,140.2,133.3
975,cjictzvyrm@gmail.com,99.59,19.87
976,useqqdlfzt@gmail.com,48.51,195.36
977,yilpoldmax@gmail.com,200.02,179.34
978,pqlifhsmij@gmail.com,211.21,45.56
979,dnuwkghkkp@gmail.com,226.14,85.06
980,afqwtyczbc@gmail.com,187.39,249.2
981,rzjcpyffzo@gmail.com,166.6,96.19
982,ykjytyhcku@gmail.com,126.44,94.39
983,wcgsquslxv@gmail.com,99.38,95.9
984,dvbmxkxbme@gmail.com,147.8,40.66
985,ifrcvhrwwr@gmail.com,235.42,230.2
986,lzmwlnbhpe@gmail.com,82.99,145.41
987,pzurnpyfia@gmail.com,187.51,82.9
988,puhnxgumvz@gmail.com,62.22,13.37
989,ujhapvowlr@gmail.com,63.89,168.2
990,omywxrqkru@gmail.com,122.33,75.77
991,zbqrbofiqt@gmail.com,159.5,244.35
992,ijqcypjtgz@gmail.com,231.96,204.07
993,qegsmuivmn@gmail.com,2.95,23.91
994,pkpsarmvpb@gmail.com,105.64,61.81
995,ynkahfousr@gmail.com,10.28,43.68
996,gcpuxwwhim@gmail.com,105.79,174.89
997,ggvdwtbqlz@gmail.com,140.73,237.16
998,aqbvrhxzov@gmail.com,9.76,229.78
999,etbcgdfflv@gmail.com,91.35,30.15
1000,dinuaeaubq@gmail.com,240.77,109.83
1001,qgevzlsall@gmail.com,196.69,12.05
1002,fkehmqlbht@gmail.com,78.79,215.44
1003,cvwtomhgwk@gmail.com,76.91,150.01
1004,mcymzdgtht@gmail.com,122.33,175.76
1005,fufqsgindq@gmail.com,29.23,28.54
1006,yxeyguqavk@gmail.com,196.61,177.23
1007,dglqflddop@gmail.com,160.62,41.95
1008,qkukgzzypq@gmail.com,170.45,148.3
1009,wzmvvgshiu@gmail.com,24.69,32.88
1010,zhdbrmfjwk@gmail.com,163.28,118.59
1011,kwicvopjsq@gmail.com,164.13,227.65
1012,cgkqrrvwpj@gmail.com,129.33,43.32
1013,iqhxcutvee@gmail.com,223.99,149.02
1014,xofllbsvcf@gmail.com,220.38,58.7
1015,xsgfitrpsj@gmail.com,35.45,116.09
1016,yjlzsrucwq@gmail.com,114.48,55.14
1017,gkpodnkmvt@gmail.com,84.44,221.74
1018,qlfsjqyebj@gmail.com,203.66,92.56
1019,kglsalozyg@gmail.com,246.75,165.78
1020,twfiscensm@gmail.com,228.58,87.03
1021,mfvmtinruv@gmail.com,104.8,1.68
1022,cujsyhwxht@gmail.com,176.3,236.77
1023,wrgmyeuojo@gmail.com,220.34,8.82
1024,tjbcfacefg@gmail.com,150.97,23.45
1025,xwuohexgaq@gmail.com,20.04,152.33
1026,fgkbpgqkup@gmail.com,135.49,8.91
1027,kitkgecfwh@gmail.com,10.48,138.06
1028,ulqhhufvct@gmail.com,62.14,141.63
1029,lcjcrpwnwb@gmail.com,89.36,16.33
1030,wgbnapvivx@gmail.com,226.48,4.74
1031,ahoricqtca@gmail.com,207.83,100.82
1032,tkjgnfsdty@gmail.com,233.8,72.13
1033,naifehghtk@gmail.com,247.45,245.62
1034,nuzfgetwre@gmail.com,202.04,122.14
1035,tpvpycjtyj@gmail.com,10.67,75.45
1036,txwqbhbxxl@gmail.com,102.75,75.13
1037,kwmlfnghev@gmail.com,227.7,185.39
1038,bwgfkznusa@gmail.com,102.64,93.15
1039,mpiklklqcj@gmail.com,11.11,202.73
1040,mfiskcnhsq@gmail.com,230.11,146.9
1041,ksqlykdnpa@gmail.com,64.99,135.76
1042,hxnoztdzpz@gmail.com,156.41,80.83
1043,gzjjkfytxv@gmail.com,37.36,245.43
1044,ybqzmveszl@gmail.com,68.36,133.1
1045,nxaktjtqob@gmail.com,4.93,74.49
1046,gikydvfqnv@gmail.com,249.18,247.42
1047,egitkysmzd@gmail.com,247.72,28.7
1048,slatzlnvop@gmail.com,137.65,145.06
1049,zkqbzxhwgq@gmail.com,141.1,166.37
1050,cyfhwuzipu@gmail.com,119.88,185.85
1051,dmbirdshtp@gmail.com,154.01,88.4
1052,jymiqidasl@gmail.com,83.29,201.77
1053,oskwppcafb@gmail.com,223.71,209.39
1054,noewmbqbjf@gmail.com,193.59,149.29
1055,dgswtjvyfb@gmail.com,209.33,190.24
1056,jjutznmydl@gmail.com,196.88,200.26
1057,tfcgujhfot@gmail.com,191.1,189.44
1058,ugoxmqavjp@gmail.com,120.9,21.65
1059,wcoshlnopz@gmail.com,14.12,73.51
1060,oiywfvngpc@gmail.com,33.46,101.62
1061,ygjifninzj@gmail.com,1.54,42.61
1062,zewdbsfcbu@gmail.com,240.14,211.36
1063,dthhejpnad@gmail.com,69.2,168.67
1064,jhkeqdwnkg@gmail.com,73.96,156.06
1065,tkuaihffjd@gmail.com,10.89,203.32
1066,xhcaqamnuc@gmail.com,107.24,19.47
1067,cbppninjci@gmail.com,243.44,143.88
1068,anolvxaqci@gmail.com,16.65,115.79
1069,upkwdjspav@gmail.com,5.37,94.11
1070,mkziydadmu@gmail.com,108.42,145.32
1071,hsypdjnoco@gmail.com,199.64,206.05
1072,qrzrvryzgr@gmail.com,19.41,33.3
1073,jrbiubxale@gmail.com,193.71,90.01
1074,grscvtitjg@gmail.com,55.24,43.21
1075,gqdcbahjce@gmail.com,157.72,41.96
1076,hapyqreldc@gmail.com,21.24,15.3
1077,okcaqqepll@gmail.com,61.35,42.24
1078,aotgxdmptl@gmail.com,233.38,206.64
1079,cqnbqewldt@gmail.com,182.46,143.7
1080,usdmhywiof@gmail.com,223.66,189.62
1081,llljkysver@gmail.com,205.8,59.02
1082,wkrhlaivqe@gmail.com,151.0,112.63
1083,hqlqvwzxjt@gmail.com,111.51,183.59
1084,ghbwmoiopk@gmail.com,198.05,214.37
1085,iniazcgnxu@gmail.com,175.02,109.24
1086,mhnnfyppim@gmail.com,126.73,7.26
1087,yifzynsmnc@gmail.com,64.35,94.05
1088,dfmyedpxsy@gmail.com,154.09,117.74
1089,ezyuojcfjd@gmail.com,207.61,157.39
1090,ndcpmwcsjq@gmail.com,90.58,46.29
1091,ilqworvvhg@gmail.com,32.64,229.63
1092,psvmyugvdk@gmail.com,234.7,79.69
1093,codymrojdk@gmail.com,21.28,221.98
1094,wkarvgmczk@gmail.com,7.92,121.15
1095,rnfzinjwpu@gmail.com,150.02,124.67
1096,jxmbbvtsbv@gmail.com,224.35,67.36
1097,proqiosytr@gmail.com,58.31,8.19
1098,iecgoqzauw@gmail.com,137.67,57.74
1099,sddfvwhzow@gmail.com,6.59,145.63
1100,vxwmjawgjd@gmail.com,11.25,166.29
1101,ltjaeoqtcy@gmail.com,185.72,63.38
1102,ftawgwzzqb@gmail.com,70.19,175.23
1103,cxbiiqrjff@gmail.com,155.77,164.71
1104,apnkvogpod@gmail.com,116.55,8.62
1105,zfsmhtggoo@gmail.com,50.02,126.68
1106,xvdbcezxdd@gmail.com,230.43,171.28
1107,rceuwxedsp@gmail.com,154.46,174.29
1108,gcvsvamxyi@gmail.com,172.42,99.81
1109,miegpwelcu@gmail.com,25.54,244.89
1110,emcyshubpr@gmail.com,194.87,36.01
